LR,LR_rf,rf,svm,,,,,,,W_seed,L_seed
0.059559777,0.057381133,0.288052545,0.200791804,0.151446315,0,0,0,0,,,
0.017701619,0.016262145,0.029522265,0.003180441,0.016666617,0,0,0,0,,,
0.181218371,0.159252193,0.388834002,0.67196449,0.350317264,0,0,0,1,,,
0.080816203,0.077572383,0.061587319,0.013275116,0.058312755,0,0,0,0,,,
0.025541381,0.028567745,0.017793476,0.009627186,0.020382447,0,0,0,0,,,
0.02708319,0.022443349,0.090831146,0.028001405,0.042089772,0,0,0,0,,,
0.00770099,0.007250558,0.027736381,0.026646238,0.017333542,0,0,0,0,,,
0.060336573,0.047993383,0.036017117,0.113858312,0.064551346,0,0,0,0,,,
0.509425218,0.456907923,0.426793958,0.563389795,0.489129223,1,0,0,1,,,
0.391968146,0.25999134,0.306642337,0.282936869,0.310384673,0,0,0,0,,,
0.415159208,0.374267642,0.409698839,0.342184073,0.385327441,0,0,0,0,,,
0.31960164,0.257981328,0.402284687,0.365742632,0.336402572,0,0,0,0,,,
0.098613457,0.095097122,0.224575057,0.084885148,0.125792696,0,0,0,0,,,
0.108254915,0.099838317,0.111832195,0.003592903,0.080879582,0,0,0,0,,,
0.064269404,0.065157008,0.225603962,0.015582737,0.092653278,0,0,0,0,,,
0.057392481,0.044003469,0.073551487,0.054724177,0.057417903,0,0,0,0,,,
0.025956982,0.028914262,0.053125729,0.038229251,0.036556556,0,0,0,0,,,
0.050450982,0.043866275,0.043603195,0.007555592,0.036369011,0,0,0,0,,,
0.061016647,0.051030352,0.276639437,0.170513254,0.139799923,0,0,0,0,,,
0.062798387,0.048893544,0.060741057,0.022811888,0.048811219,0,0,0,0,,,
0.023994085,0.020560849,0.016931254,0.021096672,0.020645715,0,0,0,0,,,
0.022217235,0.018168862,0.027642248,0.070748527,0.034694218,0,0,0,0,,,
0.005234093,0.005057724,0.012994744,0.026983648,0.012567552,0,0,0,0,,,
0.629563745,0.662370875,0.630865676,0.779578913,0.675594802,1,1,1,1,,,
0.678100495,0.667124853,0.477824785,0.812581265,0.65890785,1,1,0,1,,,
0.270656704,0.249419237,0.367025795,0.385649948,0.318187921,0,0,0,0,,,
0.829141067,0.823554838,0.817973428,0.849290186,0.82998988,1,1,1,1,,,
0.196860791,0.179953938,0.193791026,0.073514846,0.16103015,0,0,0,0,,,
0.434978674,0.314735922,0.387762797,0.361386039,0.374715858,0,0,0,0,,,
0.051827617,0.04407936,0.112949733,0.030115911,0.059743155,0,0,0,0,,,
0.040197483,0.02790727,0.040855052,0.032503619,0.035365856,0,0,0,0,,,
0.068446452,0.057327434,0.204641172,0.090614988,0.105257512,0,0,0,0,,,
0.014744028,0.012347048,0.040177214,0.005305335,0.018143406,0,0,0,0,,,
0.017785372,0.016750199,0.058285922,0.003249439,0.024017733,0,0,0,0,,,
0.04531862,0.052266442,0.058149902,0.007283512,0.040754619,0,0,0,0,,,
0.037054514,0.02827318,0.018871963,0.014355552,0.024638802,0,0,0,0,,,
0.034709392,0.028907084,0.030024126,0.024969454,0.029652514,0,0,0,0,,,
0.009158035,0.006487146,0.011839283,0.015016813,0.010625319,0,0,0,0,,,
0.003194054,0.002218802,0.020232426,0.022543488,0.012047193,0,0,0,0,,,
0.005741228,0.004946981,0.10986951,0.050483927,0.042760411,0,0,0,0,,,
0.44797301,0.3908076,0.431547645,0.408787239,0.419778873,0,0,0,0,,,
0.455754709,0.436022743,0.392132992,0.708918211,0.498207164,0,0,0,1,,,
0.084544766,0.082401403,0.09220976,0.040858948,0.075003719,0,0,0,0,,,
0.539291205,0.517295186,0.710998183,0.372258414,0.534960747,1,1,1,0,,,
0.342841309,0.2914349,0.364706494,0.40351591,0.350624654,0,0,0,0,,,
0.051933943,0.064939021,0.143733668,0.143621076,0.101056927,0,0,0,0,,,
0.057591582,0.056738101,0.170627174,0.084177606,0.092283616,0,0,0,0,,,
0.072712972,0.08212208,0.183157086,0.112032776,0.112506229,0,0,0,0,,,
0.00530893,0.005031584,0.018140828,0.000478245,0.007239897,0,0,0,0,,,
0.011630172,0.014796505,0.007810713,0.001300859,0.008884562,0,0,0,0,,,
0.046942553,0.039761452,0.014418796,0.010288024,0.027852706,0,0,0,0,,,
0.08428286,0.08706818,0.336914874,0.279265729,0.196882911,0,0,0,0,,,
0.06562866,0.072214186,0.019497975,0.011636232,0.042244263,0,0,0,0,,,
0.02049572,0.021646334,0.015310089,0.009541655,0.01674845,0,0,0,0,,,
0.026218268,0.023235059,0.013866782,0.016512035,0.019958036,0,0,0,0,,,
0.003715437,0.00382545,0.003986294,0.007185636,0.004678204,0,0,0,0,,,
0.004984303,0.004914507,0.023624359,0.016149884,0.012418263,0,0,0,0,,,
0.004278738,0.004697395,0.000656747,0.017219278,0.00671304,0,0,0,0,,,
0.524282842,0.465977393,0.50184575,0.620519974,0.52815649,1,0,1,1,,,
0.137062998,0.118567896,0.367814249,0.061185572,0.171157679,0,0,0,0,,,
0.878776651,0.838654063,0.795747996,0.783485113,0.824165956,1,1,1,1,,,
0.215244092,0.198250661,0.260135882,0.191097088,0.216181931,0,0,0,0,,,
0.059571127,0.062825151,0.029738234,0.027797965,0.044983119,0,0,0,0,,,
0.084194019,0.093688415,0.205719812,0.079988987,0.115897808,0,0,0,0,,,
0.090141863,0.094684464,0.117796324,0.131768893,0.108597886,0,0,0,0,,,
0.025588061,0.028207394,0.006551878,0.00204372,0.015597764,0,0,0,0,,,
0.021555283,0.026281848,0.059065366,0.001937663,0.02721004,0,0,0,0,,,
0.057482552,0.067474328,0.375614086,0.251212671,0.187945909,0,0,0,0,,,
0.017057773,0.019270478,0.004730433,0.00343358,0.011123066,0,0,0,0,,,
0.175690813,0.183770827,0.413673945,0.75290273,0.381509579,0,0,0,1,,,
0.078059167,0.09087477,0.053890657,0.014053081,0.059219419,0,0,0,0,,,
0.024619533,0.033774334,0.019252574,0.009661374,0.021826954,0,0,0,0,,,
0.026107185,0.026564265,0.044098289,0.024200147,0.030242471,0,0,0,0,,,
0.007418142,0.008606422,0.032331217,0.023249125,0.017901226,0,0,0,0,,,
0.058233934,0.056534333,0.071737604,0.123842332,0.077587051,0,0,0,0,,,
0.509425218,0.456907923,0.516104001,0.740238125,0.555668817,1,0,1,1,,,
0.383019377,0.29458544,0.375558088,0.323073952,0.344059214,0,0,0,0,,,
0.406034545,0.415529042,0.545379876,0.391971632,0.439728774,0,0,1,0,,,
0.311458724,0.292413661,0.491845369,0.533381531,0.407274821,0,0,0,1,,,
0.095312226,0.111042944,0.218106934,0.201072349,0.156383613,0,0,0,0,,,
0.104668401,0.116476808,0.126004109,0.011136674,0.089571498,0,0,0,0,,,
0.06203876,0.076506946,0.108755026,0.03279659,0.07002433,0,0,0,0,,,
0.055386392,0.05187306,0.171151037,0.084868618,0.090819777,0,0,0,0,,,
0.025020519,0.034181782,0.153063513,0.061333898,0.068399928,0,0,0,0,,,
0.048674996,0.051712657,0.026660663,0.010124684,0.03429325,0,0,0,0,,,
0.058891794,0.060077658,0.180121509,0.225792463,0.131220856,0,0,0,0,,,
0.060615492,0.057584998,0.018530589,0.02039317,0.039281062,0,0,0,0,,,
0.023126757,0.024344719,0.004885216,0.020340422,0.018174278,0,0,0,0,,,
0.021412727,0.021522201,0.032418223,0.080452689,0.03895146,0,0,0,0,,,
0.005041391,0.006006006,0.011056786,0.021161993,0.010816544,0,0,0,0,,,
0.638313349,0.622713246,0.534675224,0.905659467,0.675340321,1,1,1,1,,,
0.330184489,0.295669232,0.501989013,0.352588748,0.370107871,0,0,1,0,,,
0.263278287,0.283144868,0.299179835,0.348934022,0.298634253,0,0,0,0,,,
0.823733021,0.847278959,0.860899676,0.903874497,0.858946538,1,1,1,1,,,
0.190967387,0.206875572,0.369438672,0.134011554,0.225323296,0,0,0,0,,,
0.425735504,0.353138164,0.427483298,0.616453791,0.455702689,0,0,0,1,,,
0.050005723,0.051961785,0.158527307,0.066178355,0.081668293,0,0,0,0,,,
0.038767706,0.032997573,0.107951418,0.070050248,0.062441736,0,0,0,0,,,
0.066081071,0.067411858,0.18739262,0.137426174,0.114577931,0,0,0,0,,,
0.0142062,0.014641906,0.010122943,0.006710585,0.011420409,0,0,0,0,,,
0.017138533,0.019846995,0.018192628,0.003620636,0.014699698,0,0,0,0,,,
0.043714987,0.061518691,0.060996975,0.007800356,0.043507752,0,0,0,0,,,
0.035732367,0.03342793,0.002684931,0.013543092,0.02134708,0,0,0,0,,,
0.033468014,0.034173343,0.016432129,0.020851897,0.026231345,0,0,0,0,,,
0.008822146,0.007701359,0.002596152,0.012002637,0.007780574,0,0,0,0,,,
0.003076227,0.002636219,0.002831748,0.016244236,0.006197108,0,0,0,0,,,
0.005529958,0.005874622,0.033751143,0.046487172,0.022910724,0,0,0,0,,,
0.335009026,0.21129529,0.257830597,0.286348655,0.272620892,0,0,0,0,,,
0.342044301,0.244062179,0.337572167,0.559888946,0.370891898,0,0,0,1,,,
0.870500155,0.823019595,0.616410059,0.929606615,0.809884106,1,1,1,1,,,
0.653450602,0.719589222,0.724989058,0.476642286,0.643667792,1,1,1,0,,,
0.45663279,0.496197897,0.513881653,0.593698977,0.515102829,0,0,1,1,,,
0.081084708,0.142589556,0.483698181,0.146009864,0.213345577,0,0,0,0,,,
0.089617821,0.125902796,0.130276311,0.117721831,0.11587969,0,0,0,0,,,
0.112147436,0.176442125,0.287194646,0.115723094,0.172876825,0,0,0,0,,,
0.008524163,0.011964679,0.059557116,0.000426946,0.020118226,0,0,0,0,,,
0.018602124,0.034715366,0.10457934,0.000760945,0.039664444,0,0,0,0,,,
0.073508858,0.090210514,0.098749985,0.002779967,0.066312331,0,0,0,0,,,
0.129118317,0.18591834,0.105866413,0.090053001,0.127739018,0,0,0,0,,,
0.101642219,0.157102378,0.318650177,0.003113128,0.145126975,0,0,0,0,,,
0.032606979,0.050315409,0.055882834,0.002011212,0.035204108,0,0,0,0,,,
0.041567572,0.053892383,0.158001379,0.003619791,0.064270281,0,0,0,0,,,
0.0059714,0.009111814,0.020171535,0.00206625,0.00933025,0,0,0,0,,,
0.008004515,0.011688174,0.049926679,0.007040909,0.019165069,0,0,0,0,,,
0.006874369,0.011175177,0.019704328,0.006962892,0.011179192,0,0,0,0,,,
0.406236836,0.267074262,0.298156853,0.478426782,0.362473683,0,0,0,0,,,
0.08975312,0.053187444,0.142791541,0.046518084,0.083062547,0,0,0,0,,,
0.078881054,0.074367096,0.19244622,0.180406849,0.131525305,0,0,0,0,,,
0.306433153,0.371906341,0.374390187,0.263581773,0.329077863,0,0,0,0,,,
0.092590023,0.138321946,0.17619603,0.082033213,0.122285303,0,0,0,0,,,
0.128988873,0.198421072,0.245588063,0.105881002,0.169719752,0,0,0,0,,,
0.137625669,0.200284525,0.254055009,0.172719108,0.191171078,0,0,0,0,,,
0.040583791,0.064988914,0.120884625,0.002767208,0.057306135,0,0,0,0,,,
0.034270749,0.060709374,0.20833743,0.001717952,0.076258876,0,0,0,0,,,
0.089453916,0.147677655,0.114782689,0.095285974,0.111800058,0,0,0,0,,,
0.027193894,0.044937427,0.129578832,0.001087627,0.050699445,0,0,0,0,,,
0.255580376,0.350284451,0.531684558,0.418894316,0.389110925,0,0,1,0,,,
0.120017768,0.193132363,0.30499669,0.003717911,0.155466183,0,0,0,0,,,
0.039070421,0.077238008,0.074390913,0.002033782,0.048183281,0,0,0,0,,,
0.04139422,0.061338435,0.167689732,0.005083246,0.068876408,0,0,0,0,,,
0.011895493,0.020364521,0.042457211,0.006579654,0.02032422,0,0,0,0,,,
0.090583046,0.125483677,0.056190796,0.066996601,0.08481353,0,0,0,0,,,
0.391968146,0.25999134,0.339156264,0.591488782,0.395651133,0,0,0,1,,,
0.383019377,0.29458544,0.34467418,0.299923015,0.330550503,0,0,0,0,,,
0.524073652,0.62996391,0.700739157,0.438212255,0.573247244,1,1,1,0,,,
0.421515206,0.497381616,0.575628525,0.60459324,0.524779647,0,0,1,1,,,
0.145085312,0.2302473,0.276000872,0.284826585,0.234040017,0,0,0,0,,,
0.158471535,0.239939946,0.49102947,0.025522258,0.228740802,0,0,0,0,,,
0.096285371,0.165540937,0.215737321,0.037834632,0.128849565,0,0,0,0,,,
0.086298635,0.115835481,0.109064059,0.055525988,0.091681041,0,0,0,0,,,
0.039697194,0.078127398,0.089984934,0.028619999,0.059107381,0,0,0,0,,,
0.076143415,0.115501387,0.23070945,0.003493668,0.10646198,0,0,0,0,,,
0.091570816,0.132740441,0.129710256,0.057211431,0.102808236,0,0,0,0,,,
0.094155299,0.127642372,0.184631387,0.004074886,0.102625986,0,0,0,0,,,
0.036734432,0.056381662,0.027359576,0.004538989,0.031253665,0,0,0,0,,,
0.034047025,0.050035278,0.051210183,0.028686782,0.040994817,0,0,0,0,,,
0.008095912,0.014262524,0.033812764,0.009046289,0.016304372,0,0,0,0,,,
0.522808917,0.408024999,0.390723219,0.817254397,0.534702883,1,0,0,1,,,
0.234315304,0.14915762,0.307524798,0.289945016,0.245235685,0,0,0,0,,,
0.634656661,0.513921033,0.533158519,0.565603125,0.561834834,1,1,1,1,,,
0.882736038,0.929996369,0.843208908,0.930951907,0.896723306,1,1,1,1,,,
0.275481957,0.38446335,0.523852199,0.165397267,0.337298693,0,0,1,0,,,
0.544253954,0.566587902,0.531186301,0.723476369,0.591376131,1,1,1,1,,,
0.0781634,0.116020222,0.137673031,0.084356547,0.1040533,0,0,0,0,,,
0.061003731,0.075539794,0.126765673,0.070518838,0.083457009,0,0,0,0,,,
0.102315705,0.14755268,0.119350146,0.085628544,0.113711769,0,0,0,0,,,
0.022686961,0.034359906,0.0300042,0.002751038,0.022450526,0,0,0,0,,,
0.027321309,0.046245618,0.082817325,0.001379598,0.039440962,0,0,0,0,,,
0.068586157,0.135672798,0.249218315,0.00204225,0.11387988,0,0,0,0,,,
0.056329434,0.076481108,0.096217376,0.002902227,0.057982537,0,0,0,0,,,
0.052831361,0.078108985,0.107660709,0.004596957,0.060799503,0,0,0,0,,,
0.014134842,0.018245715,0.010901209,0.003454951,0.011684179,0,0,0,0,,,
0.004945998,0.00628957,0.01079495,0.006427309,0.007114457,0,0,0,0,,,
0.008877855,0.013953061,0.028276817,0.021074143,0.018045469,0,0,0,0,,,
0.356807676,0.313227491,0.411982124,0.11267306,0.298672588,0,0,0,0,,,
0.364050117,0.354692871,0.398265766,0.284322053,0.350332702,0,0,0,0,,,
0.880981468,0.887853727,0.867058372,0.855418394,0.87282799,1,1,1,1,,,
0.368682644,0.398825098,0.39549561,0.403360171,0.391590881,0,0,0,0,,,
0.432839602,0.36649786,0.363560358,0.673001118,0.458974734,0,0,0,1,,,
0.074188007,0.088991736,0.174293142,0.058361657,0.098958635,0,0,0,0,,,
0.082060145,0.078006686,0.062288192,0.062464974,0.071204999,0,0,0,0,,,
0.102904548,0.111778403,0.056062624,0.046446481,0.079298014,0,0,0,0,,,
0.007747104,0.00706283,0.012544837,0.000166817,0.006880397,0,0,0,0,,,
0.016922044,0.020687876,0.051445162,0.000397897,0.022363244,0,0,0,0,,,
0.067209395,0.055037564,0.031042454,0.002190794,0.038870052,0,0,0,0,,,
0.118663675,0.118280492,0.067832046,0.077507421,0.095570909,0,0,0,0,,,
0.093174282,0.098677176,0.110873397,0.003330334,0.076513797,0,0,0,0,,,
0.029700306,0.030181478,0.01334295,0.002086104,0.01882771,0,0,0,0,,,
0.037893417,0.032375906,0.064657779,0.003154864,0.034520491,0,0,0,0,,,
0.005425776,0.005372409,0.00437351,0.001441099,0.004153199,0,0,0,0,,,
0.007274479,0.006898816,0.003046188,0.004922976,0.005535615,0,0,0,0,,,
0.006246758,0.006594623,0.021324599,0.00443153,0.009649377,0,0,0,0,,,
0.429675537,0.382853119,0.341898074,0.208863808,0.340822634,0,0,0,0,,,
0.097943714,0.08728725,0.333197142,0.026133138,0.136140311,0,0,0,0,,,
0.086173424,0.120320127,0.14940536,0.109567232,0.116366536,0,0,0,0,,,
0.713658032,0.741946313,0.693428273,0.646782497,0.698953779,1,1,1,1,,,
0.084805044,0.086167061,0.05375989,0.164610414,0.097335602,0,0,0,0,,,
0.118543285,0.126943958,0.128579675,0.06875145,0.110704592,0,0,0,0,,,
0.126582313,0.128243536,0.065922662,0.075081733,0.098957561,0,0,0,0,,,
0.036993236,0.03922584,0.020536631,0.001373651,0.024532339,0,0,0,0,,,
0.03122055,0.036576441,0.096421014,0.000754152,0.041243039,0,0,0,0,,,
0.081908819,0.092373325,0.192988647,0.055052634,0.105580856,0,0,0,0,,,
0.024757409,0.026894575,0.034271437,0.000758561,0.021670495,0,0,0,0,,,
0.237680746,0.240516281,0.346024283,0.336351574,0.290143221,0,0,0,0,,,
0.110206745,0.123267422,0.119320328,0.00390686,0.089175339,0,0,0,0,,,
0.035608788,0.046862488,0.011820039,0.001928877,0.024055048,0,0,0,0,,,
0.037734784,0.036965281,0.042127437,0.003926395,0.030188474,0,0,0,0,,,
0.010814458,0.01206333,0.0116406,0.005378473,0.009974215,0,0,0,0,,,
0.082951388,0.07773283,0.007022983,0.071169869,0.059719267,0,0,0,0,,,
0.415159208,0.374267642,0.385418757,0.292333561,0.366794792,0,0,0,0,,,
0.406034545,0.415529042,0.460204325,0.108797721,0.347641408,0,0,0,0,,,
0.524073652,0.62996391,0.649583278,0.262395967,0.516504202,1,1,1,0,,,
0.398210842,0.367597929,0.428562009,0.563567377,0.439484539,0,0,0,1,,,
0.133536067,0.149442878,0.117581319,0.228406156,0.157241605,0,0,0,0,,,
0.146038731,0.156425181,0.196020933,0.01773166,0.129054127,0,0,0,0,,,
0.088219894,0.104366069,0.071609359,0.018427008,0.070655583,0,0,0,0,,,
0.078996585,0.07145611,0.070150247,0.024741865,0.061336202,0,0,0,0,,,
0.03618212,0.047420081,0.010602628,0.017022988,0.027806954,0,0,0,0,,,
0.069635149,0.071239703,0.110938325,0.003159239,0.063743104,0,0,0,0,,,
0.083863612,0.082488619,0.135556292,0.063478716,0.09134681,0,0,0,0,,,
0.086251221,0.07914441,0.024413143,0.004264974,0.048518437,0,0,0,0,,,
0.033472558,0.033906961,0.00538172,0.00489293,0.019413542,0,0,0,0,,,
0.031016099,0.030009901,0.024703102,0.033273739,0.02975071,0,0,0,0,,,
0.007357603,0.008427293,0.011389605,0.005407587,0.008145522,0,0,0,0,,,
0.546779823,0.53989651,0.566533429,0.537808266,0.547754507,1,1,1,1,,,
0.252045282,0.229849482,0.433353754,0.154187422,0.267358985,0,0,0,0,,,
0.656698449,0.64285114,0.720679287,0.385127059,0.601338984,1,1,1,0,,,
0.127613141,0.113591263,0.100352012,0.052809531,0.098591487,0,0,0,0,,,
0.25666909,0.268409326,0.180262331,0.132747711,0.209522115,0,0,0,0,,,
0.520266666,0.434351497,0.258016719,0.652450322,0.466271301,1,0,0,1,,,
0.07149584,0.071575803,0.117423508,0.041120572,0.075403931,0,0,0,0,,,
0.055711476,0.045798986,0.034274397,0.024167754,0.039988153,0,0,0,0,,,
0.093797517,0.092290084,0.114470716,0.041971722,0.08563251,0,0,0,0,,,
0.020645713,0.020473001,0.01063476,0.00148402,0.013309373,0,0,0,0,,,
0.0248737,0.027692743,0.031654013,0.001080495,0.021325238,0,0,0,0,,,
0.062680013,0.084418925,0.057727511,0.00200362,0.051707518,0,0,0,0,,,
0.051420482,0.046388291,0.02363789,0.00327731,0.031180993,0,0,0,0,,,
0.048211682,0.047408533,0.049616096,0.004115061,0.037337843,0,0,0,0,,,
0.012852947,0.010798693,0.009136776,0.002670799,0.008864804,0,0,0,0,,,
0.004493644,0.003704059,0.003482387,0.0043902,0.004017573,0,0,0,0,,,
0.008068817,0.008243382,0.007964958,0.020092472,0.011092407,0,0,0,0,,,
0.268514516,0.209555142,0.382788026,0.130996284,0.247963492,0,0,0,0,,,
0.27473029,0.242135022,0.402991529,0.280448241,0.30007627,0,0,0,0,,,
0.830451688,0.821488859,0.74120887,0.8403493,0.808374679,1,1,1,1,,,
0.278724371,0.278302271,0.433584817,0.403127125,0.348434646,0,0,0,0,,,
0.464397702,0.501183767,0.557986722,0.282042478,0.451402667,0,1,1,0,,,
0.108018475,0.143874838,0.199500359,0.036507553,0.121975306,0,0,0,0,,,
0.119018898,0.127059955,0.101518526,0.078135218,0.106433149,0,0,0,0,,,
0.14774035,0.177969213,0.125343163,0.048406438,0.124864791,0,0,0,0,,,
0.011661489,0.012089128,0.048352371,0.000282044,0.018096258,0,0,0,0,,,
0.025353804,0.035068055,0.105541417,0.000559584,0.041630715,0,0,0,0,,,
0.098195075,0.09107381,0.132781738,0.001733822,0.080946111,0,0,0,0,,,
0.169071711,0.187508769,0.111532726,0.048812153,0.12923134,0,0,0,0,,,
0.134405755,0.158494295,0.261823754,0.00249711,0.139305229,0,0,0,0,,,
0.044212752,0.050818242,0.114728876,0.000966489,0.05268159,0,0,0,0,,,
0.056177472,0.054428914,0.120537112,0.001094199,0.058059425,0,0,0,0,,,
0.008176928,0.009206866,0.012173149,0.000392229,0.007487293,0,0,0,0,,,
0.010952697,0.011809781,0.007609084,0.001398584,0.007942537,0,0,0,0,,,
0.009410251,0.011291508,0.019057354,0.001238234,0.010249337,0,0,0,0,,,
0.33267734,0.265029103,0.179178536,0.208033612,0.246229648,0,0,0,0,,,
0.067031456,0.052662469,0.182898282,0.027305254,0.082474365,0,0,0,0,,,
0.058734138,0.073649333,0.147205019,0.128198683,0.101946793,0,0,0,0,,,
0.622527851,0.625643838,0.716913749,0.648186552,0.653317998,1,1,1,1,,,
0.87716537,0.860424978,0.6921733,0.690128118,0.779972941,1,1,1,1,,,
0.168909981,0.200092167,0.163147748,0.076288905,0.1521097,0,0,0,0,,,
0.179668422,0.20196736,0.1952155,0.076116563,0.163241961,0,0,0,0,,,
0.054867714,0.065628255,0.131751645,0.003255427,0.06387576,0,0,0,0,,,
0.046440278,0.061309375,0.129983508,0.001359087,0.059773062,0,0,0,0,,,
0.118808238,0.14900083,0.085988906,0.040548787,0.09858669,0,0,0,0,,,
0.036946576,0.045389083,0.111307464,0.00065909,0.048575553,0,0,0,0,,,
0.320274296,0.352671816,0.271380887,0.183022314,0.281837328,0,0,0,0,,,
0.157664968,0.19476974,0.258522416,0.002966095,0.153480805,0,0,0,0,,,
0.052851038,0.077987801,0.063555288,0.000969769,0.048840974,0,0,0,0,,,
0.055946749,0.061944243,0.159927413,0.001233799,0.069763051,0,0,0,0,,,
0.0162533,0.020574521,0.029317309,0.001379353,0.016881121,0,0,0,0,,,
0.120258956,0.126637542,0.097409496,0.027592595,0.092974648,0,0,0,0,,,
0.31960164,0.257981328,0.360775981,0.321969439,0.315082097,0,0,0,0,,,
0.311458724,0.292413661,0.437841017,0.113425262,0.288784666,0,0,0,0,,,
0.421515206,0.497381616,0.487950565,0.234582434,0.410357455,0,0,0,0,,,
0.398210842,0.367597929,0.404627908,0.549903128,0.430084952,0,0,0,1,,,
0.188907696,0.23210882,0.271676817,0.256542203,0.237308884,0,0,0,0,,,
0.205365908,0.241855208,0.397988065,0.047681439,0.223222655,0,0,0,0,,,
0.127567369,0.166992807,0.189860313,0.032094427,0.129128729,0,0,0,0,,,
0.114748035,0.116912489,0.094690755,0.026398034,0.088187328,0,0,0,0,,,
0.05368653,0.078885087,0.073561621,0.015637928,0.055442792,0,0,0,0,,,
0.101617347,0.116575698,0.252964895,0.003062321,0.118555065,0,0,0,0,,,
0.121527085,0.133950814,0.117669798,0.029781533,0.100732308,0,0,0,0,,,
0.12484086,0.128813164,0.189181119,0.001953023,0.111197041,0,0,0,0,,,
0.04973376,0.056941484,0.028947932,0.001492567,0.034278936,0,0,0,0,,,
0.046140905,0.050535461,0.024792901,0.009851913,0.032830295,0,0,0,0,,,
0.011077382,0.014410526,0.065880086,0.001577873,0.023236467,0,0,0,0,,,
0.443922574,0.40549765,0.499437278,0.519270872,0.467032094,0,0,0,1,,,
0.182327226,0.147833294,0.245653329,0.156289107,0.183025739,0,0,0,0,,,
0.558651291,0.511304297,0.606215102,0.411179262,0.521837488,1,1,1,0,,,
0.088252976,0.069324828,0.115766134,0.068052619,0.085349139,0,0,0,0,,,
0.657106932,0.613055072,0.645103442,0.880387821,0.698913317,1,1,1,1,,,
0.621056898,0.569158054,0.344230918,0.675527354,0.552493306,1,1,0,1,,,
0.104236874,0.11709872,0.09819959,0.049527802,0.092265747,0,0,0,0,,,
0.081861454,0.076274464,0.098628401,0.022988399,0.06993818,0,0,0,0,,,
0.135263647,0.148874931,0.085312308,0.046209879,0.103915191,0,0,0,0,,,
0.030874598,0.034709114,0.026687627,0.001437468,0.023427201,0,0,0,0,,,
0.037117943,0.046709779,0.055804512,0.001143396,0.035193908,0,0,0,0,,,
0.091782973,0.136905689,0.188023662,0.001694165,0.104601622,0,0,0,0,,,
0.075717846,0.077224168,0.128602145,0.001530295,0.070768613,0,0,0,0,,,
0.071106471,0.07886651,0.098389201,0.001434511,0.062449173,0,0,0,0,,,
0.019296993,0.018434277,0.014708354,0.000764358,0.013300996,0,0,0,0,,,
0.006775376,0.00635537,0.008458368,0.001189088,0.005694551,0,0,0,0,,,
0.012143764,0.014097897,0.026256372,0.006139937,0.014659493,0,0,0,0,,,
0.078761421,0.074189242,0.131761019,0.126166728,0.102719603,0,0,0,0,,,
0.081071481,0.088068381,0.155892575,0.236334764,0.1403418,0,0,0,0,,,
0.532879608,0.581765616,0.602680262,0.801378627,0.629676028,1,1,1,1,,,
0.082570647,0.104392888,0.177429705,0.295100807,0.164873512,0,0,0,0,,,
0.168013211,0.232953844,0.345962075,0.163867258,0.227699097,0,0,0,0,,,
0.657915743,0.642683658,0.629641016,0.946703455,0.719235968,1,1,1,1,,,
0.36711106,0.325026635,0.277388895,0.262054278,0.307895217,0,0,0,0,,,
0.426704012,0.417334414,0.36193076,0.156870294,0.34070987,0,0,0,0,,,
0.048217706,0.038908974,0.127088361,0.002692353,0.054226848,0,0,0,0,,,
0.10046917,0.107328419,0.11159633,0.004843943,0.081059466,0,0,0,0,,,
0.318577051,0.248962761,0.208794895,0.014520501,0.197713802,0,0,0,0,,,
0.466276975,0.432946917,0.312858533,0.282043835,0.373531565,0,0,0,0,,,
0.400008507,0.383898749,0.335674087,0.023326605,0.285726987,0,0,0,0,,,
0.165702125,0.150472087,0.121988402,0.006964208,0.111281705,0,0,0,0,,,
0.203542495,0.15996993,0.164182654,0.006773955,0.133617259,0,0,0,0,,,
0.034187657,0.029825432,0.008452038,0.001272943,0.018434518,0,0,0,0,,,
0.045389045,0.038033752,0.053501371,0.003506419,0.035107647,0,0,0,0,,,
0.039189155,0.036407037,0.017396916,0.003141343,0.024033613,0,0,0,0,,,
0.104030341,0.098284478,0.126442351,0.170755426,0.124878149,0,0,0,0,,,
0.016458256,0.016525385,0.142129522,0.027343212,0.050614094,0,0,0,0,,,
0.014324895,0.023467776,0.135630992,0.108786558,0.070552555,0,0,0,0,,,
0.277512976,0.335621473,0.39467468,0.551895073,0.38992605,0,0,0,1,,,
0.624509462,0.650760208,0.561587268,0.367391974,0.551062228,1,1,1,0,,,
0.534009618,0.547178409,0.545092871,0.800121301,0.60660055,1,1,1,1,,,
0.484636782,0.45571592,0.346261391,0.2060109,0.373156248,0,0,0,0,,,
0.199523289,0.188555082,0.203105531,0.034457332,0.156410309,0,0,0,0,,,
0.172942999,0.177684962,0.257214456,0.012490813,0.155083307,0,0,0,0,,,
0.366644033,0.366788858,0.253706564,0.245269781,0.308102309,0,0,0,0,,,
0.14142402,0.135920984,0.168594015,0.005534901,0.11286848,0,0,0,0,,,
0.669209476,0.643164639,0.544677669,0.600893444,0.614486307,1,1,1,1,,,
0.445570996,0.444512354,0.40958073,0.030660666,0.332581187,0,0,0,0,,,
0.193277045,0.218647708,0.107609359,0.007173149,0.131676815,0,0,0,0,,,
